N = 270140, log(prod) = 8.89e-308 x 2^-388000, diff 0.00706
N = 270829, log(prod) = 3.36e-308 x 2^-389000, diff 0.00703
N = 271528, log(prod) = 4.69e-308 x 2^-390000, diff 0.00703
N = 272188, log(prod) = 7.18e-308 x 2^-391000, diff 0.00689
N = 272845, log(prod) = 7.82e-308 x 2^-392000, diff 0.00674
N = 273579, log(prod) = 2.84e-308 x 2^-393000, diff 0.00687
N = 274282, log(prod) = 4.48e-308 x 2^-394000, diff 0.00689
N = 274936, log(prod) = 5.52e-308 x 2^-395000, diff 0.00673
N = 275623, log(prod) = 8.30e-308 x 2^-396000, diff 0.00669
N = 276279, log(prod) = 7.54e-308 x 2^-397000, diff 0.00654
N = 277005, log(prod) = 8.13e-308 x 2^-398000, diff 0.00664
N = 277716, log(prod) = 7.79e-308 x 2^-399000, diff 0.00669
N = 278363, log(prod) = 1.27e-308 x 2^-400000, diff 0.00651
N = 279102, log(prod) = 8.85e-308 x 2^-401000, diff 0.00665
N = 279852, log(prod) = 2.14e-308 x 2^-402000, diff 0.00684
N = 280564, log(prod) = 8.58e-309 x 2^-403000, diff 0.00690
N = 281251, log(prod) = 1.32e-308 x 2^-404000, diff 0.00686
N = 281944, log(prod) = 3.45e-308 x 2^-405000, diff 0.00684
N = 282647, log(prod) = 4.27e-309 x 2^-406000, diff 0.00686
N = 283351, log(prod) = 2.08e-308 x 2^-407000, diff 0.00688
N = 284071, log(prod) = 3.14e-308 x 2^-408000, diff 0.00695
N = 284762, log(prod) = 7.57e-308 x 2^-409000, diff 0.00692
N = 285457, log(prod) = 1.58e-308 x 2^-410000, diff 0.00692
N = 286173, log(prod) = 9.47e-309 x 2^-411000, diff 0.00698
N = 286825, log(prod) = 4.49e-308 x 2^-412000, diff 0.00682
N = 287552, log(prod) = 1.17e-308 x 2^-413000, diff 0.00692
N = 288223, log(prod) = 4.50e-308 x 2^-414000, diff 0.00683
N = 288946, log(prod) = 4.40e-308 x 2^-415000, diff 0.00691
N = 289656, log(prod) = 7.04e-308 x 2^-416000, diff 0.00695
N = 290355, log(prod) = 7.90e-308 x 2^-417000, diff 0.00696
N = 291049, log(prod) = 5.04e-308 x 2^-418000, diff 0.00694
N = 291711, log(prod) = 6.82e-308 x 2^-419000, diff 0.00682
N = 292450, log(prod) = 6.97e-308 x 2^-420000, diff 0.00696
N = 293127, log(prod) = 4.50e-308 x 2^-421000, diff 0.00689
N = 293880, log(prod) = 3.61e-309 x 2^-422000, diff 0.00708
N = 294553, log(prod) = 1.81e-308 x 2^-423000, diff 0.00699
N = 295240, log(prod) = 2.46e-308 x 2^-424000, diff 0.00696
N = 295986, log(prod) = 7.91e-308 x 2^-425000, diff 0.00711
N = 296738, log(prod) = 2.69e-309 x 2^-426000, diff 0.00731
N = 297436, log(prod) = 1.09e-309 x 2^-427000, diff 0.00731
N = 298117, log(prod) = 4.94e-308 x 2^-428000, diff 0.00724
N = 298793, log(prod) = 4.53e-308 x 2^-429000, diff 0.00716
N = 299522, log(prod) = 6.19e-308 x 2^-430000, diff 0.00727
N = 300210, log(prod) = 2.26e-308 x 2^-431000, diff 0.00723
N = 300918, log(prod) = 3.60e-308 x 2^-432000, diff 0.00727
N = 301634, log(prod) = 4.26e-308 x 2^-433000, diff 0.00732
N = 302317, log(prod) = 4.69e-308 x 2^-434000, diff 0.00727
N = 302971, log(prod) = 7.61e-308 x 2^-435000, diff 0.00713
N = 303675, log(prod) = 6.07e-308 x 2^-436000, diff 0.00715
N = 304362, log(prod) = 3.42e-308 x 2^-437000, diff 0.00711
N = 305070, log(prod) = 2.41e-308 x 2^-438000, diff 0.00715
N = 305766, log(prod) = 4.46e-308 x 2^-439000, diff 0.00714
N = 306522, log(prod) = 4.75e-308 x 2^-440000, diff 0.00732
N = 307161, log(prod) = 5.26e-308 x 2^-441000, diff 0.00713
N = 307840, log(prod) = 7.45e-308 x 2^-442000, diff 0.00707
N = 308550, log(prod) = 8.76e-308 x 2^-443000, diff 0.00711
N = 309212, log(prod) = 2.07e-308 x 2^-444000, diff 0.00700
N = 309887, log(prod) = 4.12e-308 x 2^-445000, diff 0.00692
N = 310607, log(prod) = 7.51e-308 x 2^-446000, diff 0.00699
N = 311347, log(prod) = 3.68e-308 x 2^-447000, diff 0.00712
N = 311990, log(prod) = 6.53e-308 x 2^-448000, diff 0.00695
N = 312674, log(prod) = 2.64e-308 x 2^-449000, diff 0.00691
N = 313386, log(prod) = 7.90e-308 x 2^-450000, diff 0.00695
N = 314054, log(prod) = 4.01e-308 x 2^-451000, diff 0.00685
N = 314762, log(prod) = 9.95e-309 x 2^-452000, diff 0.00689
N = 315469, log(prod) = 4.02e-308 x 2^-453000, diff 0.00691
N = 316153, log(prod) = 2.34e-308 x 2^-454000, diff 0.00687
N = 316839, log(prod) = 4.35e-308 x 2^-455000, diff 0.00683
N = 317529, log(prod) = 6.59e-308 x 2^-456000, diff 0.00681
N = 318203, log(prod) = 7.46e-308 x 2^-457000, diff 0.00673
N = 318903, log(prod) = 3.25e-309 x 2^-458000, diff 0.00675
N = 319566, log(prod) = 1.98e-308 x 2^-459000, diff 0.00663
N = 320255, log(prod) = 3.88e-308 x 2^-460000, diff 0.00660
N = 320953, log(prod) = 8.48e-308 x 2^-461000, diff 0.00660
N = 321690, log(prod) = 2.84e-308 x 2^-462000, diff 0.00673
N = 322358, log(prod) = 2.56e-308 x 2^-463000, diff 0.00664
N = 323026, log(prod) = 1.34e-308 x 2^-464000, diff 0.00655
N = 323719, log(prod) = 3.59e-308 x 2^-465000, diff 0.00653
N = 324456, log(prod) = 4.20e-308 x 2^-466000, diff 0.00665
N = 325141, log(prod) = 2.37e-308 x 2^-467000, diff 0.00661
N = 325850, log(prod) = 2.50e-308 x 2^-468000, diff 0.00665
N = 326556, log(prod) = 7.64e-308 x 2^-469000, diff 0.00667
N = 327220, log(prod) = 4.15e-308 x 2^-470000, diff 0.00657
N = 327931, log(prod) = 8.29e-308 x 2^-471000, diff 0.00660
N = 328633, log(prod) = 4.84e-308 x 2^-472000, diff 0.00662
N = 329360, log(prod) = 8.14e-309 x 2^-473000, diff 0.00671
N = 330020, log(prod) = 4.88e-308 x 2^-474000, diff 0.00659
N = 330714, log(prod) = 6.00e-308 x 2^-475000, diff 0.00658
N = 331360, log(prod) = 4.61e-308 x 2^-476000, diff 0.00643
N = 332035, log(prod) = 7.61e-308 x 2^-477000, diff 0.00636
N = 332769, log(prod) = 2.89e-308 x 2^-478000, diff 0.00647
N = 333448, log(prod) = 4.04e-308 x 2^-479000, diff 0.00641
N = 334147, log(prod) = 2.00e-308 x 2^-480000, diff 0.00642
N = 334877, log(prod) = 8.72e-308 x 2^-481000, diff 0.00651
N = 335557, log(prod) = 2.29e-308 x 2^-482000, diff 0.00646
N = 336253, log(prod) = 2.31e-308 x 2^-483000, diff 0.00646
N = 336926, log(prod) = 4.74e-308 x 2^-484000, diff 0.00638
N = 337581, log(prod) = 8.25e-308 x 2^-485000, diff 0.00626
N = 338252, log(prod) = 2.36e-308 x 2^-486000, diff 0.00618
N = 338916, log(prod) = 6.70e-308 x 2^-487000, diff 0.00608
N = 339568, log(prod) = 1.93e-308 x 2^-488000, diff 0.00595
N = 340290, log(prod) = 7.18e-308 x 2^-489000, diff 0.00602
N = 341016, log(prod) = 3.91e-308 x 2^-490000, diff 0.00610
N = 341743, log(prod) = 7.70e-308 x 2^-491000, diff 0.00619
N = 342424, log(prod) = 8.92e-309 x 2^-492000, diff 0.00615
N = 343140, log(prod) = 6.53e-308 x 2^-493000, diff 0.00620
N = 343800, log(prod) = 5.17e-308 x 2^-494000, diff 0.00609
N = 344486, log(prod) = 5.12e-308 x 2^-495000, diff 0.00605
N = 345198, log(prod) = 8.59e-308 x 2^-496000, diff 0.00610
N = 345897, log(prod) = 1.03e-309 x 2^-497000, diff 0.00611
N = 346589, log(prod) = 5.98e-308 x 2^-498000, diff 0.00609
N = 347279, log(prod) = 5.31e-308 x 2^-499000, diff 0.00606
N = 347963, log(prod) = 5.85e-308 x 2^-500000, diff 0.00603
N = 348684, log(prod) = 6.98e-308 x 2^-501000, diff 0.00609
N = 349450, log(prod) = 6.50e-308 x 2^-502000, diff 0.00629
N = 350166, log(prod) = 3.24e-308 x 2^-503000, diff 0.00634
N = 350829, log(prod) = 6.94e-308 x 2^-504000, diff 0.00624
N = 351491, log(prod) = 4.37e-308 x 2^-505000, diff 0.00614
N = 352219, log(prod) = 4.85e-308 x 2^-506000, diff 0.00623
N = 352906, log(prod) = 7.56e-308 x 2^-507000, diff 0.00620
N = 353589, log(prod) = 4.31e-308 x 2^-508000, diff 0.00616
N = 354273, log(prod) = 1.15e-308 x 2^-509000, diff 0.00613
N = 354958, log(prod) = 4.46e-308 x 2^-510000, diff 0.00609
N = 355668, log(prod) = 7.88e-308 x 2^-511000, diff 0.00612
N = 356345, log(prod) = 3.02e-308 x 2^-512000, diff 0.00607
N = 357072, log(prod) = 3.55e-308 x 2^-513000, diff 0.00615
N = 357770, log(prod) = 7.53e-308 x 2^-514000, diff 0.00615
N = 358509, log(prod) = 4.26e-308 x 2^-515000, diff 0.00626
N = 359219, log(prod) = 1.14e-308 x 2^-516000, diff 0.00630
N = 359876, log(prod) = 1.50e-308 x 2^-517000, diff 0.00619
N = 360588, log(prod) = 7.40e-308 x 2^-518000, diff 0.00623
N = 361286, log(prod) = 4.62e-308 x 2^-519000, diff 0.00623
N = 361996, log(prod) = 8.67e-308 x 2^-520000, diff 0.00626
N = 362675, log(prod) = 6.49e-308 x 2^-521000, diff 0.00621
N = 363390, log(prod) = 7.23e-308 x 2^-522000, diff 0.00626
N = 364099, log(prod) = 7.71e-308 x 2^-523000, diff 0.00629
N = 364747, log(prod) = 4.29e-308 x 2^-524000, diff 0.00616
N = 365432, log(prod) = 9.69e-309 x 2^-525000, diff 0.00613
N = 366111, log(prod) = 6.36e-308 x 2^-526000, diff 0.00607
N = 366855, log(prod) = 4.39e-308 x 2^-527000, diff 0.00620
N = 367518, log(prod) = 3.26e-308 x 2^-528000, diff 0.00611
N = 368228, log(prod) = 3.49e-309 x 2^-529000, diff 0.00615
N = 368887, log(prod) = 4.25e-309 x 2^-530000, diff 0.00604
N = 369556, log(prod) = 3.42e-308 x 2^-531000, diff 0.00596
N = 370256, log(prod) = 6.89e-308 x 2^-532000, diff 0.00597
N = 370967, log(prod) = 4.95e-308 x 2^-533000, diff 0.00600
N = 371686, log(prod) = 6.07e-308 x 2^-534000, diff 0.00606
N = 372360, log(prod) = 9.07e-309 x 2^-535000, diff 0.00600
N = 373069, log(prod) = 8.82e-308 x 2^-536000, diff 0.00603
N = 373739, log(prod) = 5.61e-308 x 2^-537000, diff 0.00596
N = 374459, log(prod) = 1.33e-308 x 2^-538000, diff 0.00602
N = 375131, log(prod) = 5.68e-308 x 2^-539000, diff 0.00595
N = 375808, log(prod) = 1.63e-308 x 2^-540000, diff 0.00590
N = 376492, log(prod) = 1.28e-308 x 2^-541000, diff 0.00587
N = 377177, log(prod) = 6.69e-308 x 2^-542000, diff 0.00583
N = 377951, log(prod) = 3.46e-308 x 2^-543000, diff 0.00603
N = 378681, log(prod) = 8.18e-308 x 2^-544000, diff 0.00612
N = 379411, log(prod) = 5.58e-308 x 2^-545000, diff 0.00620
N = 380085, log(prod) = 7.07e-308 x 2^-546000, diff 0.00614
N = 380765, log(prod) = 1.30e-308 x 2^-547000, diff 0.00610
N = 381483, log(prod) = 7.51e-308 x 2^-548000, diff 0.00615
N = 382154, log(prod) = 8.04e-308 x 2^-549000, diff 0.00608
N = 382833, log(prod) = 6.83e-308 x 2^-550000, diff 0.00603
N = 383542, log(prod) = 3.90e-308 x 2^-551000, diff 0.00606
N = 384210, log(prod) = 1.63e-308 x 2^-552000, diff 0.00599
N = 384928, log(prod) = 1.70e-309 x 2^-553000, diff 0.00605
N = 385670, log(prod) = 6.41e-310 x 2^-554000, diff 0.00617
N = 386405, log(prod) = 1.06e-308 x 2^-555000, diff 0.00626
N = 387110, log(prod) = 8.08e-308 x 2^-556000, diff 0.00627
N = 387789, log(prod) = 4.79e-308 x 2^-557000, diff 0.00622
N = 388492, log(prod) = 2.65e-308 x 2^-558000, diff 0.00624
N = 389230, log(prod) = 7.65e-308 x 2^-559000, diff 0.00634
N = 389923, log(prod) = 3.23e-308 x 2^-560000, diff 0.00633
N = 390615, log(prod) = 2.73e-308 x 2^-561000, diff 0.00632
N = 391305, log(prod) = 2.98e-308 x 2^-562000, diff 0.00630
N = 391998, log(prod) = 7.14e-308 x 2^-563000, diff 0.00628
N = 392723, log(prod) = 7.05e-308 x 2^-564000, diff 0.00635
N = 393429, log(prod) = 2.80e-308 x 2^-565000, diff 0.00638
N = 394119, log(prod) = 2.08e-308 x 2^-566000, diff 0.00636
N = 394875, log(prod) = 3.53e-308 x 2^-567000, diff 0.00650
N = 395541, log(prod) = 8.41e-308 x 2^-568000, diff 0.00642
N = 396222, log(prod) = 7.12e-308 x 2^-569000, diff 0.00638
N = 396938, log(prod) = 5.46e-308 x 2^-570000, diff 0.00643
N = 397641, log(prod) = 7.66e-308 x 2^-571000, diff 0.00644
N = 398304, log(prod) = 3.25e-308 x 2^-572000, diff 0.00636
N = 398916, log(prod) = 8.49e-308 x 2^-573000, diff 0.00614
N = 399572, log(prod) = 4.21e-308 x 2^-574000, diff 0.00604
N = 400268, log(prod) = 6.81e-308 x 2^-575000, diff 0.00604
N = 400946, log(prod) = 2.24e-308 x 2^-576000, diff 0.00599
N = 401640, log(prod) = 4.78e-308 x 2^-577000, diff 0.00598
N = 402383, log(prod) = 5.69e-308 x 2^-578000, diff 0.00609
N = 403058, log(prod) = 8.70e-308 x 2^-579000, diff 0.00604
N = 403746, log(prod) = 9.03e-309 x 2^-580000, diff 0.00602
N = 404442, log(prod) = 8.28e-308 x 2^-581000, diff 0.00601
N = 405136, log(prod) = 6.14e-308 x 2^-582000, diff 0.00600
N = 405818, log(prod) = 7.09e-308 x 2^-583000, diff 0.00596
N = 406511, log(prod) = 7.65e-308 x 2^-584000, diff 0.00595
N = 407163, log(prod) = 6.92e-308 x 2^-585000, diff 0.00584
N = 407831, log(prod) = 3.50e-308 x 2^-586000, diff 0.00577
N = 408508, log(prod) = 6.28e-308 x 2^-587000, diff 0.00572
N = 409221, log(prod) = 1.54e-308 x 2^-588000, diff 0.00577
N = 409909, log(prod) = 4.33e-308 x 2^-589000, diff 0.00574
N = 410601, log(prod) = 7.16e-308 x 2^-590000, diff 0.00573
N = 411321, log(prod) = 8.43e-308 x 2^-591000, diff 0.00578
N = 412031, log(prod) = 7.79e-308 x 2^-592000, diff 0.00581
N = 412747, log(prod) = 4.80e-308 x 2^-593000, diff 0.00586
N = 413407, log(prod) = 3.90e-309 x 2^-594000, diff 0.00578
N = 414052, log(prod) = 6.05e-308 x 2^-595000, diff 0.00564
N = 414738, log(prod) = 4.14e-308 x 2^-596000, diff 0.00562
N = 415423, log(prod) = 5.91e-308 x 2^-597000, diff 0.00559
N = 416115, log(prod) = 5.22e-308 x 2^-598000, diff 0.00558
N = 416794, log(prod) = 1.02e-308 x 2^-599000, diff 0.00554
N = 417506, log(prod) = 5.75e-308 x 2^-600000, diff 0.00557
N = 418187, log(prod) = 1.05e-308 x 2^-601000, diff 0.00554
N = 418875, log(prod) = 7.03e-308 x 2^-602000, diff 0.00551
N = 419595, log(prod) = 7.58e-308 x 2^-603000, diff 0.00556
N = 420271, log(prod) = 8.03e-308 x 2^-604000, diff 0.00551
N = 420965, log(prod) = 3.01e-308 x 2^-605000, diff 0.00551
N = 421709, log(prod) = 5.90e-308 x 2^-606000, diff 0.00562
N = 422413, log(prod) = 7.74e-308 x 2^-607000, diff 0.00563
N = 423073, log(prod) = 5.70e-308 x 2^-608000, diff 0.00555
N = 423805, log(prod) = 1.26e-308 x 2^-609000, diff 0.00563
N = 424478, log(prod) = 7.64e-308 x 2^-610000, diff 0.00557
N = 425154, log(prod) = 3.76e-308 x 2^-611000, diff 0.00552
N = 425805, log(prod) = 5.48e-308 x 2^-612000, diff 0.00542
N = 426496, log(prod) = 4.87e-308 x 2^-613000, diff 0.00540
N = 427155, log(prod) = 2.54e-308 x 2^-614000, diff 0.00532
N = 427873, log(prod) = 6.05e-308 x 2^-615000, diff 0.00536
N = 428595, log(prod) = 4.03e-308 x 2^-616000, diff 0.00542
N = 429305, log(prod) = 7.04e-308 x 2^-617000, diff 0.00545
N = 429970, log(prod) = 7.99e-308 x 2^-618000, diff 0.00538
N = 430646, log(prod) = 4.33e-309 x 2^-619000, diff 0.00534
N = 431333, log(prod) = 7.43e-308 x 2^-620000, diff 0.00531
N = 432017, log(prod) = 6.47e-308 x 2^-621000, diff 0.00528
N = 432680, log(prod) = 1.90e-308 x 2^-622000, diff 0.00520
N = 433355, log(prod) = 8.72e-308 x 2^-623000, diff 0.00515
N = 434056, log(prod) = 6.01e-308 x 2^-624000, diff 0.00516
N = 434781, log(prod) = 8.41e-308 x 2^-625000, diff 0.00522
N = 435477, log(prod) = 6.65e-308 x 2^-626000, diff 0.00522
N = 436180, log(prod) = 5.87e-308 x 2^-627000, diff 0.00524
N = 436875, log(prod) = 6.21e-308 x 2^-628000, diff 0.00523
N = 437559, log(prod) = 4.37e-309 x 2^-629000, diff 0.00521
N = 438228, log(prod) = 6.81e-308 x 2^-630000, diff 0.00514
N = 438935, log(prod) = 4.54e-308 x 2^-631000, diff 0.00516
N = 439614, log(prod) = 7.48e-308 x 2^-632000, diff 0.00512
N = 440285, log(prod) = 1.37e-308 x 2^-633000, diff 0.00507
N = 440989, log(prod) = 2.02e-308 x 2^-634000, diff 0.00508
N = 441700, log(prod) = 7.19e-308 x 2^-635000, diff 0.00511
N = 442353, log(prod) = 1.83e-308 x 2^-636000, diff 0.00502
N = 442988, log(prod) = 6.38e-309 x 2^-637000, diff 0.00488
N = 443703, log(prod) = 8.49e-308 x 2^-638000, diff 0.00492
N = 444406, log(prod) = 1.35e-308 x 2^-639000, diff 0.00494
N = 445123, log(prod) = 7.60e-309 x 2^-640000, diff 0.00498
N = 445853, log(prod) = 7.08e-308 x 2^-641000, diff 0.00505
N = 446551, log(prod) = 8.21e-308 x 2^-642000, diff 0.00506
N = 447236, log(prod) = 3.84e-308 x 2^-643000, diff 0.00503
N = 447927, log(prod) = 3.89e-308 x 2^-644000, diff 0.00502
N = 448624, log(prod) = 2.96e-308 x 2^-645000, diff 0.00502
N = 449316, log(prod) = 4.78e-308 x 2^-646000, diff 0.00501
N = 450001, log(prod) = 6.54e-308 x 2^-647000, diff 0.00498
N = 450693, log(prod) = 7.12e-308 x 2^-648000, diff 0.00497
N = 451422, log(prod) = 3.50e-308 x 2^-649000, diff 0.00504
N = 452114, log(prod) = 7.59e-308 x 2^-650000, diff 0.00503
N = 452844, log(prod) = 4.69e-308 x 2^-651000, diff 0.00511
N = 453551, log(prod) = 9.67e-309 x 2^-652000, diff 0.00513
N = 454238, log(prod) = 3.91e-308 x 2^-653000, diff 0.00511
N = 454889, log(prod) = 9.90e-309 x 2^-654000, diff 0.00501
N = 455573, log(prod) = 4.26e-308 x 2^-655000, diff 0.00498
N = 456283, log(prod) = 1.98e-308 x 2^-656000, diff 0.00501
N = 456979, log(prod) = 3.20e-308 x 2^-657000, diff 0.00501
N = 457651, log(prod) = 6.57e-308 x 2^-658000, diff 0.00495
N = 458359, log(prod) = 1.88e-308 x 2^-659000, diff 0.00498
N = 459065, log(prod) = 5.00e-308 x 2^-660000, diff 0.00500
N = 459743, log(prod) = 5.65e-308 x 2^-661000, diff 0.00496
N = 460435, log(prod) = 4.10e-308 x 2^-662000, diff 0.00495
N = 461183, log(prod) = 8.03e-309 x 2^-663000, diff 0.00506
N = 461852, log(prod) = 2.20e-309 x 2^-664000, diff 0.00501
N = 462554, log(prod) = 1.29e-308 x 2^-665000, diff 0.00502
N = 463247, log(prod) = 1.03e-309 x 2^-666000, diff 0.00501
N = 463921, log(prod) = 4.92e-308 x 2^-667000, diff 0.00496
N = 464580, log(prod) = 6.20e-308 x 2^-668000, diff 0.00488
N = 465306, log(prod) = 6.72e-308 x 2^-669000, diff 0.00494
N = 466054, log(prod) = 8.67e-308 x 2^-670000, diff 0.00505
N = 466746, log(prod) = 4.42e-308 x 2^-671000, diff 0.00504
N = 467426, log(prod) = 6.42e-308 x 2^-672000, diff 0.00500
N = 468122, log(prod) = 3.45e-308 x 2^-673000, diff 0.00500
N = 468797, log(prod) = 3.10e-308 x 2^-674000, diff 0.00496
N = 469475, log(prod) = 7.03e-308 x 2^-675000, diff 0.00492
N = 470163, log(prod) = 2.77e-308 x 2^-676000, diff 0.00490
N = 470869, log(prod) = 4.08e-308 x 2^-677000, diff 0.00492
N = 471557, log(prod) = 6.52e-308 x 2^-678000, diff 0.00490
N = 472265, log(prod) = 4.67e-308 x 2^-679000, diff 0.00492
N = 472931, log(prod) = 5.26e-308 x 2^-680000, diff 0.00486
N = 473642, log(prod) = 5.01e-308 x 2^-681000, diff 0.00489
N = 474396, log(prod) = 1.38e-308 x 2^-682000, diff 0.00501
N = 475117, log(prod) = 1.71e-308 x 2^-683000, diff 0.00506
N = 475843, log(prod) = 5.38e-308 x 2^-684000, diff 0.00512
N = 476528, log(prod) = 4.95e-309 x 2^-685000, diff 0.00510
N = 477198, log(prod) = 8.42e-308 x 2^-686000, diff 0.00504
N = 477911, log(prod) = 5.53e-308 x 2^-687000, diff 0.00508
N = 478626, log(prod) = 3.41e-308 x 2^-688000, diff 0.00512
N = 479272, log(prod) = 6.27e-308 x 2^-689000, diff 0.00501
N = 479963, log(prod) = 5.29e-308 x 2^-690000, diff 0.00500
N = 480671, log(prod) = 2.11e-308 x 2^-691000, diff 0.00502
N = 481367, log(prod) = 4.72e-308 x 2^-692000, diff 0.00502
N = 482052, log(prod) = 3.15e-308 x 2^-693000, diff 0.00500
N = 482806, log(prod) = 8.65e-309 x 2^-694000, diff 0.00512
N = 483499, log(prod) = 4.14e-308 x 2^-695000, diff 0.00511
N = 484250, log(prod) = 5.72e-308 x 2^-696000, diff 0.00522
N = 484944, log(prod) = 1.82e-309 x 2^-697000, diff 0.00522
N = 485660, log(prod) = 5.39e-308 x 2^-698000, diff 0.00525
N = 486348, log(prod) = 8.61e-308 x 2^-699000, diff 0.00523
N = 487085, log(prod) = 6.43e-308 x 2^-700000, diff 0.00532
N = 487802, log(prod) = 2.48e-309 x 2^-701000, diff 0.00536
N = 488532, log(prod) = 5.52e-308 x 2^-702000, diff 0.00542
N = 489257, log(prod) = 5.30e-308 x 2^-703000, diff 0.00548
N = 489990, log(prod) = 4.27e-308 x 2^-704000, diff 0.00556
N = 490700, log(prod) = 6.28e-308 x 2^-705000, diff 0.00558
N = 491431, log(prod) = 1.80e-308 x 2^-706000, diff 0.00565
N = 492116, log(prod) = 2.16e-308 x 2^-707000, diff 0.00563
N = 492819, log(prod) = 6.55e-308 x 2^-708000, diff 0.00564
N = 493500, log(prod) = 2.38e-308 x 2^-709000, diff 0.00561
N = 494212, log(prod) = 8.06e-308 x 2^-710000, diff 0.00563
N = 494942, log(prod) = 5.52e-308 x 2^-711000, diff 0.00570
N = 495652, log(prod) = 5.02e-308 x 2^-712000, diff 0.00573
N = 496355, log(prod) = 7.97e-308 x 2^-713000, diff 0.00574
N = 497008, log(prod) = 7.28e-308 x 2^-714000, diff 0.00565
N = 497743, log(prod) = 5.19e-308 x 2^-715000, diff 0.00573
N = 498439, log(prod) = 1.74e-308 x 2^-716000, diff 0.00573
N = 499141, log(prod) = 1.14e-308 x 2^-717000, diff 0.00574
N = 499828, log(prod) = 1.43e-308 x 2^-718000, diff 0.00572
N = 500522, log(prod) = 8.01e-308 x 2^-719000, diff 0.00571
N = 501196, log(prod) = 4.61e-308 x 2^-720000, diff 0.00566
N = 501903, log(prod) = 8.40e-308 x 2^-721000, diff 0.00568
N = 502554, log(prod) = 1.53e-308 x 2^-722000, diff 0.00559
N = 503281, log(prod) = 1.78e-308 x 2^-723000, diff 0.00565
N = 503938, log(prod) = 3.81e-309 x 2^-724000, diff 0.00558
N = 504648, log(prod) = 1.70e-308 x 2^-725000, diff 0.00560
N = 505372, log(prod) = 8.84e-308 x 2^-726000, diff 0.00565
N = 506019, log(prod) = 1.20e-308 x 2^-727000, diff 0.00555
N = 506720, log(prod) = 8.33e-308 x 2^-728000, diff 0.00556
N = 507437, log(prod) = 3.99e-309 x 2^-729000, diff 0.00560
N = 508175, log(prod) = 7.19e-308 x 2^-730000, diff 0.00568
N = 508860, log(prod) = 3.51e-308 x 2^-731000, diff 0.00565
N = 509534, log(prod) = 7.89e-308 x 2^-732000, diff 0.00561
N = 510234, log(prod) = 4.01e-308 x 2^-733000, diff 0.00561
N = 510924, log(prod) = 7.01e-308 x 2^-734000, diff 0.00560
N = 511620, log(prod) = 2.74e-308 x 2^-735000, diff 0.00560
N = 512358, log(prod) = 2.05e-308 x 2^-736000, diff 0.00568
N = 513104, log(prod) = 7.60e-308 x 2^-737000, diff 0.00577
N = 513798, log(prod) = 5.07e-309 x 2^-738000, diff 0.00577
N = 514471, log(prod) = 5.84e-308 x 2^-739000, diff 0.00572
N = 515199, log(prod) = 2.19e-308 x 2^-740000, diff 0.00578
N = 515908, log(prod) = 8.35e-308 x 2^-741000, diff 0.00580
N = 516589, log(prod) = 5.90e-309 x 2^-742000, diff 0.00578
